UID,Xsugg,Ysugg,Type_,Unit,Walker,PassGrid,Section,SherdNo,VesselPart,PartType,VesselType,OtherType,Thickness,Coarseness,MaxSize,Feature,Comments,FabricType,MNLN,FNEB1,EB2,LPrePal,FPal,SPal,TPal,PPalPG,Geom,Arch,Class,Hell,ERom,MRom,LRom,EByz,MByz,EVen,MVen,LVen,Recent,Other
9038-28-1-5-1,709153.1,3969811.1,tract,9038,28,1,5,1,B,U,CPot,Vroom CW2A,M,M,4,Y,Glaze on interior,Micaceous Siphnian cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9038-28-1-5-2,709152.1,3969813.9,tract,9038,28,1,5,2,B,U,JCon,Vroom CW8C,M,F,4.5,Y,Glaze on exterior (Cannakale ware?),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9038-28-1-5-3,709151.6,3969819.8,tract,9038,28,1,5,3,Ba,BF,LOpe,Vroom CW1C,M,F,5.2,Y,Glaze on interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9038-28-1-55-1,709151.8,3969761.6,tract,9038,28,1,55,1,R,RE,SOpe,Vroom F1A,Tn,F,5.2,Y,Glaze on interior and exterior rim,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
9038-28-1-95-1,709151.7,3969718.4,tract,9038,28,1,95,1,Ba,BR,SOpe,Vroom F1A,M,F,4.5,Y,Glaze on interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
9038-29-1-15-1,709120.2,3969806.3,tract,9038,29,1,15,1,H,HV,JCon,LRA?,M,F,6,Y,LRA?,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
9038-29-1-15-2,709120.8,3969801.9,tract,9038,29,1,15,2,H,HV,Clo,Vroom CW7F (variant),M,M,7.3,Y,Ridge along top of handle,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,40,20
9038-29-1-15-3,709120.5,3969803.2,tract,9038,29,1,15,3,H,HV,JCon?,Vroom CW7E,M,M,5.6,Y,Ridge along top of handle,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
9038-29-1-15-4,709120.2,3969807.6,tract,9038,29,1,15,4,B,U,Clo,Vroom CW6,M,F,6.8,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9038-29-1-35-1,709120.2,3969774.8,tract,9038,29,1,35,1,R,RI,JOpe,Vroom CW18C,M,F,10.7,Y,Deep ridge on interior rim/incised lines on rim exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9038-29-1-35-2,709119.4,3969776.9,tract,9038,29,1,35,2,Ba,BR,SOpe,Vroom F17,M,F,6.6,Y,Glaze on interior and exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9038-29-1-55-1,709120.5,3969761.4,tract,9038,29,1,55,1,B,U,Clo,Vroom F9,M,F,4.9,Y,Green glaze on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,10,0
9038-29-1-55-2,709119.1,3969763.3,tract,9038,29,1,55,2,B,U,Pith,Vroom P3A,Tk,F,18.3,Y,Plastic ribs on exterior/glaze on interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9038-29-1-85-1,709120.3,3969726.2,tract,9038,29,1,85,1,R,RE,LOpe,Vroom CW1C,M,F,7.5,Y,Glaze on interior and exterior rim,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9038-29-1-85-2,709120,3969723.9,tract,9038,29,1,85,2,H,HV,JCon,Vroom CW6,M,F,5,Y,Ridge along top of handle,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9039-26-1-85-1,709168.4,3969614.4,tract,9039,26,1,85,1,R,RI,CPot,Vroom CW2F,M,F,5.2,Y,Glaze on interior and exterior rim,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
9039-28-1-15-1,709153,3969687.2,tract,9039,28,1,15,1,B,U,JCon,Vroom CW8A,Tn,F,7,Y,Very fine raised band on exterior?,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9039-29-1-5-1,709120.3,3969706.5,tract,9039,29,1,5,1,R,RR,SOpe,Vroom F1A,Tn,F,4.1,Y,Glaze on interior and exterior rim/ledged rim,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
9039-29-1-5-2,709119.4,3969706.3,tract,9039,29,1,5,2,R,RR,SOpe,Vroom F1A,Tn,F,8.2,Y,Glaze on interior and exterior rim/ledged rim,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
9039-29-1-75-1,709120.6,3969626,tract,9039,29,1,75,1,B,U,CPot,Vroom CW2E,M,M,4.4,Y,Glaze on interior and exterior/incised line on exterior,Pink Provencal cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9039-29-1-75-2,709119.5,3969632.3,tract,9039,29,1,75,2,B,U,JCon,LRA 2?,M,M,2.6,Y,LRA 2? finely ridged exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
9042-28-1-5-1,709152.2,3969399.7,tract,9042,28,1,5,1,H,HV,JCon,LRA 1-2?,M,F,7.8,Y,LRA 1-2?,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
9045-0695-V-1,709041,3970699.4,grid,9045-0695,2,50,V,1,R?,U,U,U,M,C,3,Y,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0725-S-1,709044.1,3970728.8,grid,9045-0725,5,50,S,1,B,U,U,U,M,C,3.2,N,Platy version of this fabric?,SHA,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0725-S-2,709046.2,3970720.9,grid,9045-0725,5,50,S,2,Ba,U,U,U,M,C,4.6,Y,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0725-S-3,709041.8,3970727.9,grid,9045-0725,5,50,S,3,B,U,U,U,M,C,1.7,N,,CAL(a?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0725-S-4,709042.1,3970724.3,grid,9045-0725,5,50,S,4,B,U,U,U,Tk,C,5.4,Y,Plastic impressed band,GRO?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-S-1,709042,3970783.3,grid,9045-0785,104,43,S,1,H,U,U,U,M,C,4.7,Y,Rounded ovoid,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-S-2,709041.2,3970780.8,grid,9045-0785,104,43,S,2,H,U,U,U,M,C,4.8,Y,"Fine, abraded surface.",SAT or CAL,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-10,709040.6,3970789.5,grid,9045-0785,104,43,V,10,Ba?,U,U,U,M,M,3.5,Y,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-11,709040.5,3970781.4,grid,9045-0785,104,43,V,11,B,U,U,U,M,M,4.3,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-12,709041.9,3970784,grid,9045-0785,104,43,V,12,B,U,U,U,M,C,4.5,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-13,709043.5,3970786.6,grid,9045-0785,104,43,V,13,H,U,U,U,M,M,3.2,Y,Rounded ovoid handle,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-14,709044.2,3970786,grid,9045-0785,104,43,V,14,B,U,U,U,M,M,4.4,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-15,709041.3,3970789.4,grid,9045-0785,104,43,V,15,B,U,U,U,M,C,4.2,N,"Fine, abraded surface.",SAT or CAL,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-16,709048.6,3970788.3,grid,9045-0785,104,43,V,16,H,U,U,U,M,C,4.9,Y,"Round handle. Fine, abraded surface.",SAT or CAL,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-17,709046.8,3970786,grid,9045-0785,104,43,V,17,B,U,U,U,M,C,2.8,N,"Fine, abraded surface.",SAT or CAL,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-18,709048.6,3970784.5,grid,9045-0785,104,43,V,18,B,U,U,U,M,C,4.3,N,"Fine, abraded surface.",SAT or CAL,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-19,709048.3,3970780.3,grid,9045-0785,104,43,V,19,B,U,U,U,M,C,4.3,Y,"Plastic decoration? Fine, abraded surface.",SAT or CAL,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-20,709048.1,3970780.2,grid,9045-0785,104,43,V,20,B,U,U,U,M,C,4.3,N,"Fine, abraded surface.",SAT or CAL,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-21,709042.4,3970782,grid,9045-0785,104,43,V,21,B,U,U,U,M,C,2.8,N,"Fine, abraded surface.",SAT or CAL,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-22,709045.9,3970786.5,grid,9045-0785,104,43,V,22,H,U,U,U,Tn,C,3.2,Y,"Round in section. Fine, abraded surface.",SAT or CAL,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-23,709043.2,3970789.7,grid,9045-0785,104,43,V,23,B,U,U,U,Tn,C,3.2,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-24,709042.3,3970781.8,grid,9045-0785,104,43,V,24,H,U,U,U,Tn,C,3.7,Y,Round in section,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-25,709048.9,3970781.9,grid,9045-0785,104,43,V,25,B,U,U,U,M,C,3.1,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-26,709047.9,3970782.7,grid,9045-0785,104,43,V,26,B,U,U,U,M,C,4.2,Y,Plastic decoration?,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-27,709043.9,3970787.8,grid,9045-0785,104,43,V,27,B,U,U,U,M,C,2.6,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-28,709045.9,3970784.2,grid,9045-0785,104,43,V,28,B,U,U,U,M,C,2.8,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-29,709045.9,3970784.9,grid,9045-0785,104,43,V,29,B,U,U,U,M,C,3,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-7,709047.3,3970787.8,grid,9045-0785,104,43,V,7,H,HV,U,U,M,C,4.8,Y,Platy version of this fabric?,SHA,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-8,709049.2,3970782.5,grid,9045-0785,104,43,V,8,B,U,U,U,M,C,5,N,Very coarse,OUT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0785-V-9,709049.3,3970788.2,grid,9045-0785,104,43,V,9,B,U,U,U,M,M,3.9,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0795-S-1,709046.8,3970793,grid,9045-0795,101,43,S,1,R,U,U,U,M,C,3.9,Y,Flaring rim,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0795-S-2,709044.5,3970795.6,grid,9045-0795,101,43,S,2,B,U,U,U,M,M,2.7,N,,SAT?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0795-S-3,709047.4,3970794.3,grid,9045-0795,101,43,S,3,R,U,LOpe,Bowl,Tn,M,2.9,Y,Incurved rim on bowl,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0795-S-4,709048.7,3970795.4,grid,9045-0795,101,43,S,4,H,U,U,U,Tk,C,3.8,Y,Hole in section,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0795-V-1,709041.7,3970797.7,grid,9045-0795,101,43,V,1,H,HV,U,U,M,C,5.5,Y,"Rounded ovoid in section, very grey core",MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0795-V-2,709046.9,3970797.8,grid,9045-0795,101,43,V,2,H?,U,U,U,M,M,4,Y,Possible handle scar,SHA?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0795-V-3,709043.9,3970796.7,grid,9045-0795,101,43,V,3,B,U,U,U,Tn,M,2.5,N,Two joining pieces,GRO,0,30,30,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0795-V-4,709047.4,3970796.2,grid,9045-0795,101,43,V,4,B,U,U,U,Tn,C,1.9,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-S-1,709046.4,3970808.9,grid,9045-0805,2,43,S,1,H,HV,U,U,M,C,4.7,Y,Rounded ovoid. A more crystalline version of this fabric?,SHA,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-S-2,709049.5,3970801.9,grid,9045-0805,2,43,S,2,H or L,U,CPot?,U,M,C,5.2,Y,"Shallow groove in one side, elliptical",MUT?,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-S-3,709046.3,3970802.1,grid,9045-0805,2,43,S,3,H,HH,U,U,M,C,6,Y,Elliptical in section,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-S-4,709047.8,3970807.7,grid,9045-0805,2,43,S,4,B,U,U,U,M,C,5.8,Y,Thick incised lines,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-S-5,709042.5,3970808.7,grid,9045-0805,2,43,S,5,H,HV,U,U,M,C,7,Y,Round in section,MUT(b?),0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-S-6,709045.2,3970804.2,grid,9045-0805,2,43,S,6,H,U,U,U,M,M,4.7,Y,Buff argillaceous pieces,OUT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-V-10,709046.1,3970801.9,grid,9045-0805,2,43,V,10,Ba,U,U,U,M,M,3,Y,,MUT(b?),0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-V-11,709046.3,3970800.8,grid,9045-0805,2,43,V,11,B,U,U,U,Tk,C,3.8,Y,Plastic impressed band?,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-V-12,709050,3970800.4,grid,9045-0805,2,43,V,12,B,U,U,U,M,M,2.9,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-V-13,709048.8,3970802.7,grid,9045-0805,2,43,V,13,B,U,U,U,M,C,2.8,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-V-3,709044.4,3970806.4,grid,9045-0805,2,43,V,3,H,U,U,U,M,C,2.1,Y,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-V-5,709045.8,3970801.8,grid,9045-0805,2,43,V,5,B,U,U,U,M,C,3.4,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-V-7,709046.4,3970805.8,grid,9045-0805,2,43,V,7,B,U,U,U,M,C,2.7,N,,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-V-8,709048.2,3970803.7,grid,9045-0805,2,43,V,8,B,U,U,U,Tk,C,4.6,N,Very coarse,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0805-V-9,709042.4,3970807.7,grid,9045-0805,2,43,V,9,B,U,U,U,M,M,4.2,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0815-V-1,709048,3970813.8,grid,9045-0815,104,43,V,1,H,U,U,U,M,C,3.5,Y,Rounded ovoid,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0815-V-2,709043.7,3970817.5,grid,9045-0815,104,43,V,2,B,U,U,U,M,C,4.2,N,,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0815-V-5,709046.1,3970813.6,grid,9045-0815,104,43,V,5,B,U,U,U,Tn,C,1.5,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0825-S-1,709043.5,3970824.6,grid,9045-0825,5,43,S,1,Ba,U,U,U,M,C,4.1,Y,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0825-S-2,709049.2,3970826.5,grid,9045-0825,5,43,S,2,Ba,U,U,U,M,C,3.5,Y,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0825-V-1,709047.4,3970820.8,grid,9045-0825,5,43,V,1,B,U,JOpe,Beehive?,Tk,C,4.9,Y,Deep incisions,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0825-V-4,709041.1,3970822.5,grid,9045-0825,5,43,V,4,B,U,U,U,M,C,1.9,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0835-V-3,709040.8,3970831.3,grid,9045-0835,103,43,V,3,B,U,U,U,M,C,2.2,N,"Fine, abraded surface.",SAT or CAL,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0835-V-4,709050,3970837.3,grid,9045-0835,103,43,V,4,B,U,U,U,M,C,1.3,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0835-V-6,709042.3,3970838,grid,9045-0835,103,43,V,6,B,U,U,U,M,C,1.3,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0845-S-1,709040.9,3970846.8,grid,9045-0845,101,43,S,1,R and H,U,U,U,M,C,4.7,Y,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0845-S-2,709046.9,3970841.5,grid,9045-0845,101,43,S,2,H,HH?,U,U,M,C,4.8,Y,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0845-S-3,709040.5,3970843.1,grid,9045-0845,101,43,S,3,L,U,CPot,U,Tk,C,4.9,Y,Elliptical in section,SAT(c?),0,0,0,10,40,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0845-V-1,709041.1,3970845.5,grid,9045-0845,101,43,V,1,B,U,U,U,M,C,5.2,Y,impressed plastic band,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045-0845-V-5,709040.1,3970849.2,grid,9045-0845,101,43,V,5,B,U,U,U,M,C,3.3,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9049-29-1-45-1,709203.1,3969318.8,tract,9049,29,1,45,1,Shoulder?,Sho?,JCon,LRA?,M,F,7.5,Y,LRA?,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
9055-0715-V-1,709055.9,3970714.9,grid,9055-0715,102,50,V,1,B,U,U,U,Tk,C,6.7,N,Large plastic impressed band (ASP PB2f?),GRO,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-S-1,709052.1,3970721.1,grid,9055-0725,2,50,S,1,H,U,U,U,Tk,M,6,Y,Elliptical in section,OUT?,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-S-2,709057.3,3970729.4,grid,9055-0725,2,50,S,2,B,U,U,U,Tk,C,5.9,Y,Raised plastic band,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-1,709052.6,3970722.6,grid,9055-0725,2,50,V,1,B,U,U,U,M,C,3.3,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-10,709052,3970724.5,grid,9055-0725,2,50,V,10,B,U,U,U,M,C,3.1,N,,CAL?,0,10,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-11,709051.5,3970729.2,grid,9055-0725,2,50,V,11,B,U,U,U,M,C,2.1,N,,CAL?,0,10,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-12,709051.6,3970722.3,grid,9055-0725,2,50,V,12,B,U,U,U,Tk,C,8.1,N,,GRO?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-13,709057.3,3970722.2,grid,9055-0725,2,50,V,13,B,U,U,U,M,M,2.9,N,,GRO?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-14,709053.9,3970726,grid,9055-0725,2,50,V,14,Ba,U,U,U,M,F,2.5,Y,,FIN?,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
9055-0725-V-2,709056.2,3970721.1,grid,9055-0725,2,50,V,2,B,U,U,U,M,C,2.8,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-3,709059.6,3970723,grid,9055-0725,2,50,V,3,Ba,U,U,U,M,C,4.8,Y,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-4,709054.8,3970723.3,grid,9055-0725,2,50,V,4,B,U,U,U,M,C,2.4,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-5,709057,3970722.9,grid,9055-0725,2,50,V,5,B,U,U,U,M,C,3.4,Y,Plastic band?,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-6,709051.2,3970725.4,grid,9055-0725,2,50,V,6,R?,U,U,U,M,C,2.9,Y,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-7,709051.4,3970727.9,grid,9055-0725,2,50,V,7,B,U,U,U,M,C,1.9,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-8,709055.7,3970728.1,grid,9055-0725,2,50,V,8,B,U,U,U,M,C,2.6,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0725-V-9,709058.7,3970727.6,grid,9055-0725,2,50,V,9,B,U,U,U,M,C,3.1,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0735-V-3,709055.6,3970732.1,grid,9055-0735,5,50,V,3,B,U,U,U,M,C,1.6,N,,CAL?,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-S-1,709056.1,3970785.2,grid,9055-0785,2,43,S,1,Ba?,U,U,U,Tk,C,6.1,Y,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-S-2,709050,3970782.5,grid,9055-0785,2,43,S,2,H,HV,U,U,Tk,C,5.4,Y,Handle join to rim,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-S-3,709055.4,3970786.9,grid,9055-0785,2,43,S,3,B,U,JOpe,Beehive?,Tk,C,6,Y,Incised intersecting lines on interior,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-S-4,709058.9,3970785.7,grid,9055-0785,2,43,S,4,H,HV,U,U,Tk,C,6.2,Y,Round in section,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-S-5,709050.8,3970786.1,grid,9055-0785,2,43,S,5,R,U,U,U,Tk,C,6.2,Y,Finger impressed plastic band below rim  (ASP PB2ba),GRO,0,0,0,20,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-S-6,709053.4,3970780.7,grid,9055-0785,2,43,S,6,H,U,U,U,M,C,3.9,Y,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-V-1,709058.2,3970784.7,grid,9055-0785,2,43,V,1,H,U,U,U,M,C,4.8,Y,,MUT(b?),0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-V-2,709056.7,3970785.3,grid,9055-0785,2,43,V,2,H,U,U,U,M,C,8.1,Y,,MUT(b?),0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-V-3,709059.6,3970782.7,grid,9055-0785,2,43,V,3,B,U,U,U,M,C,4.1,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-V-4,709052.9,3970783,grid,9055-0785,2,43,V,4,B,U,U,U,M,M,5.4,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-V-5,709059,3970786.9,grid,9055-0785,2,43,V,5,H?,U,U,U,M,M,3.4,Y,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055-0785-V-6,709050.3,3970783.9,grid,9055-0785,2,43,V,6,H,U,U,U,M,M,3.5,Y,Rounded ovoid in section,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
